1	982083	982600	ENSR00001295668
1	1231958	1232247	ENSR00001295713
1	1244714	1244814	ENSR00001295718
1	1281134	1281234	ENSR00001295726
1	1281435	1282174	ENSR00001295727
1	1298945	1299445	ENSR00001295732
1	1431833	1432333	ENSR00001295784
1	1434478	1434871	ENSR00001295786
1	1435033	1435745	ENSR00001295787
1	1511672	1512540	ENSR00001295795
1	1540340	1541114	ENSR00001295798
1	1573612	1574112	ENSR00001295800
1	1574574	1574985	ENSR00001295802
1	1600125	1600324	ENSR00001295804
1	1614964	1615540	ENSR00001295807
1	1615785	1616321	ENSR00001295809
1	1616918	1617587	ENSR00001295810
1	1626770	1626870	ENSR00001295812
1	1626970	1627532	ENSR00001295813
1	1627999	1628499	ENSR00001295814
1	1628616	1629483	ENSR00001295815
1	1631673	1632189	ENSR00001295817
1	1632293	1634250	ENSR00001295818
1	1658962	1659335	ENSR00001295821
1	1918787	1919769	ENSR00001295849
1	1960096	1960598	ENSR00001295852
1	2003704	2004327	ENSR00001295856
1	2018839	2019494	ENSR00001295859
1	2025002	2025536	ENSR00001295861
1	2026038	2026538	ENSR00001295862
1	2049641	2050818	ENSR00001295864
1	2072972	2073996	ENSR00001295867
1	2074198	2075254	ENSR00001295868
1	2104226	2104749	ENSR00001295870
1	2111402	2111664	ENSR00001295872
1	2115715	2116215	ENSR00001164901
1	2133148	2133648	ENSR00001295876
1	2134323	2135272	ENSR00001295877
1	2143961	2144461	ENSR00001295879
1	2145269	2145397	ENSR00001295881
1	2592668	2593369	ENSR00001295962
1	2594063	2594563	ENSR00001295963
1	2611391	2611891	ENSR00001295965
1	3063776	3064000	ENSR00001164974
1	3067759	3068259	ENSR00001295976
1	3068427	3068927	ENSR00001295977
1	3069078	3069221	ENSR00001295978
1	3323139	3323639	ENSR00001295988
1	3471117	3471634	ENSR00001295997
1	3472279	3472779	ENSR00001295998
1	3611267	3611998	ENSR00001296006
1	5668245	5668785	ENSR00001296053
1	5990437	5991330	ENSR00001296054
1	5991772	5992272	ENSR00001296055
1	5992414	5992770	ENSR00001296057
1	6025673	6026371	ENSR00001296060
1	6026807	6027307	ENSR00001296061
1	6033793	6035100	ENSR00001296063
1	6035427	6035927	ENSR00001296064
1	6065263	6065763	ENSR00001296067
1	6128532	6128632	ENSR00001296069
1	6180013	6180811	ENSR00001296071
1	6204985	6205485	ENSR00001296078
1	6205770	6206139	ENSR00001296080
1	6208128	6208870	ENSR00001296082
1	6359334	6359834	ENSR00001296102
1	6360697	6361197	ENSR00001296103
1	6460018	6460518	ENSR00001296129
1	6462597	6463097	ENSR00001296131
1	6463337	6464112	ENSR00001296132
1	6465262	6466665	ENSR00001296134
1	6470722	6471428	ENSR00001296136
1	6471573	6472073	ENSR00001296137
1	8201939	8202439	ENSR00001296238
1	8423409	8424156	ENSR00001296250
1	8424224	8424655	ENSR00001296251
1	8425202	8425648	ENSR00001296253
1	8525929	8526529	ENSR00001296258
1	8703209	8703709	ENSR00001296266
1	8817261	8818130	ENSR00001296272
1	8848911	8849411	ENSR00001296275
1	8871566	8872434	ENSR00001296279
1	8877997	8878845	ENSR00001296281
1	8879082	8879680	ENSR00001296283
1	8883523	8884023	ENSR00001296286
1	8892919	8893419	ENSR00001296289
1	8907734	8908234	ENSR00001296292
1	8909252	8909752	ENSR00001296293
1	9069594	9070341	ENSR00001296304
1	9071717	9072217	ENSR00001296306
1	9072255	9072755	ENSR00001296307
1	9073112	9073612	ENSR00001296308
1	9088433	9088968	ENSR00001296313
1	9350941	9351441	ENSR00001296334
1	9588421	9588932	ENSR00001296342
1	9651241	9651779	ENSR00001296344
1	9654576	9655076	ENSR00001296346
1	9662616	9663000	ENSR00001296348
1	9687573	9688186	ENSR00001296350
1	9689057	9689580	ENSR00001296351
1	9709708	9710208	ENSR00001296354
1	9715351	9716286	ENSR00001296356
1	9717006	9717506	ENSR00001296357
1	9717579	9718079	ENSR00001296358
1	9718360	9718860	ENSR00001296359
1	9719822	9720472	ENSR00001296360
1	9720646	9721146	ENSR00001296361
1	9823659	9824474	ENSR00001296364
1	9893227	9893727	ENSR00001296371
1	9900124	9900624	ENSR00001296374
1	9910259	9910826	ENSR00001296377
1	9942758	9942933	ENSR00001296380
1	9943381	9943498	ENSR00001296382
1	10638753	10639251	ENSR00001296436
1	10693902	10694402	ENSR00001296439
1	10694469	10694969	ENSR00001296440
1	10964191	10964691	ENSR00001296448
1	11681101	11681638	ENSR00001296496
1	11691467	11691720	ENSR00001296499
1	11691801	11692301	ENSR00001296500
1	11735594	11736185	ENSR00001296503
1	11784681	11785181	ENSR00001296508
1	11787322	11787822	ENSR00001296510
1	11843322	11843822	ENSR00001296522
1	12037004	12037504	ENSR00001296550
1	12221099	12221400	ENSR00001296559
1	12464450	12464950	ENSR00001296574
1	12496608	12497236	ENSR00001296577
1	13699698	13700250	ENSR00001296609
1	13704365	13704865	ENSR00001296611
1	14945429	14945929	ENSR00001296636
1	15152448	15152587	ENSR00001296639
1	15152689	15153189	ENSR00001296641
1	15153227	15153778	ENSR00001296642
1	15171307	15171807	ENSR00001296644
1	15357301	15357801	ENSR00001296665
1	15362401	15362707	ENSR00001296667
1	15465419	15465919	ENSR00001296675
1	15524182	15525379	ENSR00001296679
1	15526524	15526858	ENSR00001296681
1	15585041	15585541	ENSR00001296686
1	15756117	15756669	ENSR00001296707
1	15757456	15757957	ENSR00001296708
1	15758294	15758807	ENSR00001296709
1	15847217	15847861	ENSR00001296722
1	15848137	15848637	ENSR00001296724
1	16003882	16004246	ENSR00001296739
1	16017815	16018885	ENSR00001296742
1	16019584	16020084	ENSR00001296744
1	16020540	16021040	ENSR00001296745
1	16021381	16022046	ENSR00001296746
1	16026400	16026849	ENSR00001296748
1	16047894	16049010	ENSR00001296753
1	16056034	16056534	ENSR00001296755
1	16231325	16231825	ENSR00001296777
1	16514275	16515044	ENSR00001296801
1	16520204	16520704	ENSR00001296803
1	16534214	16534714	ENSR00001296806
1	16535639	16536139	ENSR00001296807
1	16666938	16667718	ENSR00001296834
1	16710609	16711109	ENSR00001296841
1	16976001	16976312	ENSR00001296874
1	17539208	17539708	ENSR00001296917
1	19075501	19076001	ENSR00001296960
1	19510103	19510603	ENSR00001297001
1	19596822	19597080	ENSR00001297004
1	19607624	19608124	ENSR00001297006
1	19640064	19640564	ENSR00001297007
1	19642801	19643724	ENSR00001297008
1	19643821	19644321	ENSR00001297009
1	19644882	19645776	ENSR00001297010
1	19647120	19647620	ENSR00001297012
1	19664385	19664885	ENSR00001297013
1	19799334	19799834	ENSR00001297016
1	19799906	19800435	ENSR00001297017
1	19881905	19882405	ENSR00001297023
1	19979057	19979557	ENSR00001297028
1	19979597	19980111	ENSR00001297029
1	19980406	19980906	ENSR00001297030
1	20069704	20070305	ENSR00001297034
1	20153681	20154443	ENSR00001297041
1	20186476	20187008	ENSR00001297048
1	20290385	20290947	ENSR00001297052
1	20323177	20323677	ENSR00001297055
1	20475732	20476640	ENSR00001297059
1	20480387	20480887	ENSR00001297061
1	20484635	20485135	ENSR00001297063
1	20486200	20486700	ENSR00001297064
1	20487364	20487800	ENSR00001297065
1	20508141	20508641	ENSR00001297067
1	20552083	20552583	ENSR00001297068
1	20840751	20841251	ENSR00000349861
1	21573988	21574488	ENSR00001297148
1	23379019	23379519	ENSR00001297284
1	23424623	23425238	ENSR00001297290
1	23436667	23437716	ENSR00001297292
1	23480169	23480269	ENSR00001297294
1	23531223	23531723	ENSR00001297297
1	23550905	23551405	ENSR00001297299
1	23559065	23559991	ENSR00001297301
1	23581005	23581505	ENSR00001297304
1	23593611	23594111	ENSR00001297307
1	23691252	23692619	ENSR00001297310
1	23742958	23743481	ENSR00001297311
1	23743544	23744044	ENSR00001297312
1	23790620	23791231	ENSR00001297324
1	23791481	23792002	ENSR00001297325
1	23793548	23794102	ENSR00001297327
1	23816751	23817251	ENSR00001297335
1	23817523	23817623	ENSR00001297336
1	23868280	23868780	ENSR00001297343
1	23902727	23903227	ENSR00001297346
1	23906621	23907121	ENSR00001297348
1	25232422	25232596	ENSR00001297449
1	25267126	25267626	ENSR00001297460
1	25267875	25268405	ENSR00001297461
1	25271903	25272558	ENSR00001297462
1	25420782	25421431	ENSR00001297475
1	25616301	25616801	ENSR00001297494
1	25617360	25617860	ENSR00001297495
1	25771579	25772079	ENSR00001297501
1	25777099	25777599	ENSR00001297503
1	25903803	25904303	ENSR00001297532
1	25905118	25905979	ENSR00001297533
1	25906143	25906956	ENSR00001297534
1	25906981	25907481	ENSR00001297535
1	25997611	25998607	ENSR00001297537
1	26019394	26019894	ENSR00001297542
1	26067620	26068120	ENSR00001297552
1	26068426	26068926	ENSR00001297553
1	26110675	26111183	ENSR00001297554
1	26111334	26111847	ENSR00001297555
1	26158589	26159089	ENSR00001297558
1	26520240	26520740	ENSR00001297615
1	26593536	26593800	ENSR00001297632
1	26692096	26692596	ENSR00001297643
1	26692746	26693246	ENSR00001297644
1	26694674	26695174	ENSR00001297646
1	26695933	26696042	ENSR00001297648
1	26727218	26727718	ENSR00001297651
1	26728422	26728922	ENSR00001297652
1	26772473	26772977	ENSR00001297663
1	26786564	26787064	ENSR00001297666
1	26787155	26788205	ENSR00001297667
1	26788438	26789319	ENSR00001297668
1	27099672	27100172	ENSR00001297706
1	27201463	27201600	ENSR00001297717
1	27525315	27525815	ENSR00001297762
1	27558351	27558851	ENSR00001297765
1	28517646	28518705	ENSR00001297873
1	28668288	28668794	ENSR00001297894
1	28736131	28736975	ENSR00001297896
1	28737660	28737760	ENSR00001297898
1	28738601	28739101	ENSR00001297899
1	28811802	28812180	ENSR00001297901
1	28881825	28882325	ENSR00001297905
1	28893281	28893751	ENSR00001297909
1	28914054	28914636	ENSR00001297911
1	28982598	28982800	ENSR00001297914
1	29122491	29122991	ENSR00001297926
1	29123893	29124393	ENSR00001297927
1	29203160	29203366	ENSR00001297939
1	30723575	30724075	ENSR00001297958
1	30731203	30731703	ENSR00001297960
1	30918725	30919225	ENSR00001297983
1	31181666	31182166	ENSR00001298007
1	31412723	31413223	ENSR00001298023
1	31413323	31413823	ENSR00001298024
1	31521716	31522373	ENSR00001298028
1	31575563	31577044	ENSR00001298030
1	31577888	31578155	ENSR00001298032
1	31579263	31579763	ENSR00001298034
1	31583023	31583523	ENSR00001298036
1	31584661	31585161	ENSR00001298038
1	31617196	31617699	ENSR00001298040
1	31618550	31619203	ENSR00001298041
1	31643559	31644059	ENSR00001298044
1	31743663	31743800	ENSR00001298073
1	31764883	31765383	ENSR00001298083
1	31919099	31920118	ENSR00001298102
1	31921831	31922331	ENSR00001298104
1	31932530	31933030	ENSR00001298106
1	31937765	31938858	ENSR00001298108
1	32352964	32353464	ENSR00001298174
1	32394415	32395221	ENSR00001298181
1	32650515	32651497	ENSR00001298190
1	32702746	32703569	ENSR00001298193
1	32703586	32704086	ENSR00001298194
1	32885504	32886501	ENSR00001298228
1	32901342	32901928	ENSR00001298235
1	32924964	32925464	ENSR00001298236
1	33092752	33093252	ENSR00001298258
1	33143220	33143720	ENSR00001298261
1	33182033	33182549	ENSR00001298268
1	34780724	34781224	ENSR00001298313
1	34781788	34782288	ENSR00001298314
1	34929640	34930140	ENSR00001298330
1	34985303	34985837	ENSR00001298332
1	35078892	35079401	ENSR00001298339
1	35121801	35122032	ENSR00001298341
1	35146425	35146925	ENSR00001298344
1	35188032	35188532	ENSR00001298350
1	35190564	35191064	ENSR00001298352
1	35193135	35193936	ENSR00001298354
1	35268219	35269043	ENSR00001298356
1	35443245	35443745	ENSR00001298362
1	35716901	35717401	ENSR00001298392
1	35718874	35719384	ENSR00001298394
1	35769918	35770468	ENSR00001298396
1	35888115	35888615	ENSR00001298403
1	35930105	35931268	ENSR00001298406
1	36084016	36084348	ENSR00001298409
1	36088402	36088902	ENSR00001298411
1	36100239	36100688	ENSR00001298414
1	36125212	36125712	ENSR00001298416
1	36318985	36319142	ENSR00001298443
1	36440965	36441399	ENSR00001298468
1	36464335	36464874	ENSR00001298476
1	36479506	36480006	ENSR00001298479
1	36482041	36482541	ENSR00001298481
1	36482889	36483768	ENSR00001298482
1	37474376	37474590	ENSR00001298489
1	37479509	37480240	ENSR00001298491
1	37481200	37481700	ENSR00001298492
1	37513510	37514010	ENSR00001298495
1	37514259	37515256	ENSR00001298496
1	37554238	37554783	ENSR00001298498
1	37555802	37556257	ENSR00001298499
1	37556429	37557008	ENSR00001298500
1	37594082	37594582	ENSR00001298503
1	37595925	37596136	ENSR00001298505
1	37634606	37635199	ENSR00001298508
1	37689679	37690179	ENSR00001298511
1	37690472	37691019	ENSR00001298512
1	37692195	37692526	ENSR00001298514
1	37752896	37753484	ENSR00001298517
1	37765056	37765623	ENSR00001298519
1	37793357	37793893	ENSR00001298520
1	37793993	37794493	ENSR00001298521
1	37794918	37795498	ENSR00001298522
1	37806489	37806989	ENSR00001298524
1	37807170	37807800	ENSR00001298525
1	37808198	37808698	ENSR00001298527
1	37858529	37859029	ENSR00001298530
1	37859582	37860082	ENSR00001298531
1	37860207	37860707	ENSR00001298532
1	37884147	37884247	ENSR00001298534
1	37931739	37932239	ENSR00001298537
1	38046783	38047435	ENSR00001298556
1	39104921	39105515	ENSR00001298601
1	39385096	39385596	ENSR00001298621
1	40942505	40942800	ENSR00001298765
1	40978810	40980065	ENSR00001298766
1	40980095	40980595	ENSR00001298767
1	40981156	40982050	ENSR00001298768
1	40982671	40983171	ENSR00001298769
1	41045826	41046326	ENSR00001298777
1	41046659	41046999	ENSR00001298778
1	41484075	41484575	ENSR00001298793
1	41484663	41485173	ENSR00001298794
1	43147377	43147933	ENSR00001298879
1	43171111	43171611	ENSR00001298883
1	43171702	43172202	ENSR00001298884
1	43172258	43172432	ENSR00001298885
1	43172541	43173060	ENSR00001298887
1	43285571	43286107	ENSR00001298895
1	43300492	43301082	ENSR00001298897
1	43301960	43302460	ENSR00001298898
1	43348834	43349273	ENSR00001298904
1	43358666	43359023	ENSR00001298907
1	43359277	43359777	ENSR00001298908
1	43360568	43361068	ENSR00001298909
1	43364705	43365758	ENSR00001298911
1	43366319	43367077	ENSR00001298912
1	43367094	43368190	ENSR00001298913
1	43386921	43387421	ENSR00001298916
1	43387637	43388137	ENSR00001298917
1	43389774	43389961	ENSR00001298919
1	43452209	43452709	ENSR00001298930
1	43453442	43454479	ENSR00001298931
1	43528402	43528572	ENSR00001298936
1	43530386	43530913	ENSR00001298938
1	43649659	43650546	ENSR00001298947
1	43652816	43653316	ENSR00001298949
1	43978453	43979946	ENSR00001298982
1	43990869	43992232	ENSR00001298983
1	44029924	44030454	ENSR00001298990
1	44031167	44031957	ENSR00001298992
1	44035636	44036136	ENSR00001298994
1	44637806	44638306	ENSR00001299020
1	44731160	44731660	ENSR00001299031
1	44739328	44739963	ENSR00001299034
1	44774761	44775646	ENSR00001299036
1	44775800	44775874	ENSR00001299038
1	44776000	44776500	ENSR00001299039
1	44776736	44778400	ENSR00001299040
1	44807341	44807534	ENSR00001299048
1	44808033	44808821	ENSR00001299049
1	44810170	44810670	ENSR00001299051
1	44811190	44811690	ENSR00001299052
1	44812684	44813508	ENSR00001299053
1	45010460	45010960	ENSR00001299062
1	45011314	45012945	ENSR00001299064
1	45013560	45014557	ENSR00001299065
1	45786497	45786997	ENSR00001299121
1	46202882	46203344	ENSR00001299149
1	46340299	46341197	ENSR00001299165
1	46341346	46341846	ENSR00001299166
1	46342903	46343403	ENSR00001299167
1	46405233	46406048	ENSR00001299173
1	46442339	46442946	ENSR00001299175
1	46489346	46489846	ENSR00001299178
1	46718651	46719636	ENSR00001299206
1	46757348	46757888	ENSR00001299208
1	46798802	46799092	ENSR00001299210
1	47023179	47023679	ENSR00001299215
1	47178760	47179761	ENSR00001299217
1	47181068	47181568	ENSR00001299219
1	47185334	47185599	ENSR00001299221
1	47189997	47190526	ENSR00001299223
1	47191034	47191534	ENSR00001299224
1	47225307	47225807	ENSR00001299228
1	47229443	47230261	ENSR00001299230
1	47231208	47232205	ENSR00001299231
1	47232215	47232715	ENSR00001299232
1	47416195	47416295	ENSR00001299245
1	50105401	50105676	ENSR00001299292
1	50105775	50106275	ENSR00001299293
1	51708972	51709072	ENSR00001299362
1	51744600	51745100	ENSR00001299367
1	51749664	51750164	ENSR00001299369
1	52253489	52253631	ENSR00001299394
1	52601881	52602410	ENSR00001299409
1	52632678	52633603	ENSR00001299412
1	52913334	52913834	ENSR00001299429
1	52913920	52914167	ENSR00001299430
1	54801188	54801813	ENSR00001299559
1	54980442	54980638	ENSR00001299569
1	56645262	56645324	ENSR00001299629
1	58545678	58546178	ENSR00001299649
1	58546696	58547292	ENSR00001299651
1	58577242	58577742	ENSR00000924982
1	58700042	58700580	ENSR00001299659
1	58813332	58813832	ENSR00001299667
1	58813945	58814445	ENSR00001299668
1	58885652	58886152	ENSR00001299672
1	58896721	58897277	ENSR00001299675
1	58903669	58904237	ENSR00001299677
1	59056039	59056670	ENSR00001299687
1	59146817	59147369	ENSR00001299695
1	59151231	59151731	ENSR00001299697
1	59289630	59290130	ENSR00001299703
1	59295982	59297104	ENSR00001299705
1	59673167	59673696	ENSR00001299719
1	60640055	60640800	ENSR00001299734
1	60865169	60865342	ENSR00001299735
1	60867956	60868499	ENSR00001299737
1	64864846	64865346	ENSR00001299882
1	64966274	64967426	ENSR00001299887
